NavVal,NavDate
191.86,02/03/2009 00:00:00
196.31,02/04/2009 00:00:00
197.47,02/05/2009 00:00:00
207.31,02/06/2009 00:00:00
204.57,02/09/2009 00:00:00
201.12,02/10/2009 00:00:00
202.84,02/11/2009 00:00:00
202.09,02/12/2009 00:00:00
202.41,02/13/2009 00:00:00
201.11,02/16/2009 00:00:00
196.93,02/17/2009 00:00:00
195.14,02/18/2009 00:00:00
195.12,02/19/2009 00:00:00
191.35,02/20/2009 00:00:00
185.66,02/23/2009 00:00:00
185.8,02/24/2009 00:00:00
186.58,02/25/2009 00:00:00
186.8,02/26/2009 00:00:00
186.45,02/27/2009 00:00:00
179.68,03/02/2009 00:00:00
177.71,03/03/2009 00:00:00
186.61,03/04/2009 00:00:00
180.63,03/05/2009 00:00:00
178,03/06/2009 00:00:00
176.38,03/09/2009 00:00:00
185.98,03/10/2009 00:00:00
190.04,03/11/2009 00:00:00
189.99,03/12/2009 00:00:00
188.28,03/13/2009 00:00:00
189.1,03/16/2009 00:00:00
190.3,03/17/2009 00:00:00
192.33,03/18/2009 00:00:00
190.05,03/19/2009 00:00:00
188.66,03/20/2009 00:00:00
193.99,03/23/2009 00:00:00
194.96,03/24/2009 00:00:00
195.34,03/25/2009 00:00:00
195.15,03/26/2009 00:00:00
194.8,03/27/2009 00:00:00
188.97,03/30/2009 00:00:00
192.12,03/31/2009 00:00:00
196.89,04/01/2009 00:00:00
208.68,04/02/2009 00:00:00
213.3,04/03/2009 00:00:00
211.02,04/06/2009 00:00:00
206.11,04/07/2009 00:00:00
210.36,04/08/2009 00:00:00
219.43,04/09/2009 00:00:00
222.42,04/14/2009 00:00:00
224.1,04/15/2009 00:00:00
229.52,04/16/2009 00:00:00
235.88,04/17/2009 00:00:00
227.38,04/20/2009 00:00:00
231.12,04/21/2009 00:00:00
235.29,04/22/2009 00:00:00
238,04/23/2009 00:00:00
244.07,04/24/2009 00:00:00
237.45,04/27/2009 00:00:00
234.28,04/28/2009 00:00:00
238.6,04/29/2009 00:00:00
241.65,04/30/2009 00:00:00
251.8,05/04/2009 00:00:00
251.43,05/05/2009 00:00:00
254.1,05/06/2009 00:00:00
251.79,05/07/2009 00:00:00
254.65,05/08/2009 00:00:00
248.98,05/11/2009 00:00:00
244.96,05/12/2009 00:00:00
236.27,05/13/2009 00:00:00
238.92,05/14/2009 00:00:00
240.67,05/15/2009 00:00:00
249.54,05/18/2009 00:00:00
252.29,05/19/2009 00:00:00
250.03,05/20/2009 00:00:00
244.03,05/22/2009 00:00:00
243.88,05/25/2009 00:00:00
247.6,05/26/2009 00:00:00
249.63,05/27/2009 00:00:00
246.81,05/28/2009 00:00:00
247.46,05/29/2009 00:00:00
257.88,06/02/2009 00:00:00
255.53,06/03/2009 00:00:00
254.94,06/04/2009 00:00:00
258.9,06/05/2009 00:00:00
257.5,06/08/2009 00:00:00
258.1,06/09/2009 00:00:00
260.09,06/10/2009 00:00:00
259.89,06/11/2009 00:00:00
258.26,06/12/2009 00:00:00
254.13,06/15/2009 00:00:00
251.05,06/16/2009 00:00:00
246.97,06/17/2009 00:00:00
245.69,06/18/2009 00:00:00
250.19,06/19/2009 00:00:00
243.6,06/22/2009 00:00:00
247.13,06/24/2009 00:00:00
249.69,06/25/2009 00:00:00
248.26,06/26/2009 00:00:00
250.64,06/29/2009 00:00:00
248.65,06/30/2009 00:00:00
251.53,07/01/2009 00:00:00
246.47,07/02/2009 00:00:00
245.19,07/03/2009 00:00:00
244.06,07/06/2009 00:00:00
240.91,07/07/2009 00:00:00
237.38,07/08/2009 00:00:00
237.9,07/09/2009 00:00:00
237.44,07/10/2009 00:00:00
241.11,07/13/2009 00:00:00
244.37,07/14/2009 00:00:00
251.55,07/15/2009 00:00:00
252.04,07/16/2009 00:00:00
253.65,07/17/2009 00:00:00
256.91,07/20/2009 00:00:00
259.58,07/21/2009 00:00:00
261.99,07/22/2009 00:00:00
268.29,07/23/2009 00:00:00
